Unnamed: 0,Doc_id,Message,Date,Time,Symbols,Sentiment,Words
189,268814642,SmartOptions Unusual Activity Alert Delayed AAPL 134 Calls 01 08 2021 Exp Trade Volume 4 444 Contracts 1 373 196 was traded now Current Stock Price 134 41 Trade Type Sweep Follow the Money amp Trade Options with Our SmartOptions Artificial Intelligence https www smartoptions ai,2020-12-31,20:53:35Z,['AAPL'],Bullish,"['smartoptions', 'unusual', 'activity', 'alert', 'delayed', 'aapl', '134', 'call', '01', '08', '2021', 'exp', 'trade', 'volume', '4', '444', 'contract', '1', '373', '196', 'traded', 'current', 'stock', 'price', '134', '41', 'trade', 'type', 'sweep', 'follow', 'money', 'amp', 'trade', 'option', 'our', 'smartoptions', 'artificial', 'intelligence', 'http', 'www', 'smartoptions', 'ai']"
190,268814485, AAPL Somebody didn 39 t cover at 12pm lol ,2020-12-31,20:53:17Z,['AAPL'],,"['aapl', 'somebody', '39', 'cover', '12pm', 'lol']"
191,268814481, AAPL pop like that champagne bottle tonight ,2020-12-31,20:53:16Z,['AAPL'],Bullish,"['aapl', 'pop', 'like', 'champagne', 'bottle', 'tonight']"
192,268814478,SmartOptions Unusual Activity Alert Delayed AAPL 135 Calls 02 19 2021 Exp Trade Volume 2 108 Contracts 1 328 040 was traded now Current Stock Price 132 61 Trade Type Sweep Follow the Money amp Trade Options with Our SmartOptions Artificial Intelligence https www smartoptions ai,2020-12-31,20:53:16Z,['AAPL'],Bullish,"['smartoptions', 'unusual', 'activity', 'alert', 'delayed', 'aapl', '135', 'call', '02', '19', '2021', 'exp', 'trade', 'volume', '2', '108', 'contract', '1', '328', '040', 'traded', 'current', 'stock', 'price', '132', '61', 'trade', 'type', 'sweep', 'follow', 'money', 'amp', 'trade', 'option', 'our', 'smartoptions', 'artificial', 'intelligence', 'http', 'www', 'smartoptions', 'ai']"
193,268814466, AAPL new year pump,2020-12-31,20:53:14Z,['AAPL'],Bullish,"['aapl', 'new', 'year', 'pump']"
194,268814448, AAPL let s close 134 44,2020-12-31,20:53:11Z,['AAPL'],,"['aapl', 'let', 'close', '134', '44']"
195,268814155, AAPL When 39 s the last day you can sell stocks to get the text benefit from the prior year,2020-12-31,20:52:30Z,['AAPL'],Bullish,"['aapl', 'when', '39', 'last', 'day', 'sell', 'stock', 'get', 'text', 'benefit', 'prior', 'year']"
196,268813681, AAPL omg what idiots are selling every time it pops lol,2020-12-31,20:51:30Z,['AAPL'],Bullish,"['aapl', 'omg', 'idiot', 'selling', 'every', 'time', 'pop', 'lol']"
197,268813650, AAPL that green candle just got me hard,2020-12-31,20:51:26Z,['AAPL'],Bullish,"['aapl', 'green', 'candle', 'got', 'hard']"
198,268813572, AAPL AMZN Like I said BS shenanigans because Monday will be green,2020-12-31,20:51:15Z,"['AAPL', 'AMZN']",,"['aapl', 'amzn', 'like', 'i', 'said', 'b', 'shenanigan', 'monday', 'green']"
199,268813531, AMZN bangggggg 2 min folks nice way to finish this year and onto the next year SPY TSLA AAPL,2020-12-31,20:51:10Z,"['AAPL', 'AMZN', 'SPY', 'TSLA']",Bullish,"['amzn', 'bangggggg', '2', 'min', 'folk', 'nice', 'way', 'finish', 'year', 'onto', 'next', 'year', 'spy', 'tsla', 'aapl']"
200,268813455, AAPL stay over 133 for fucking god s sake lol ,2020-12-31,20:51:01Z,['AAPL'],,"['aapl', 'stay', '133', 'fucking', 'god', 'sake', 'lol']"
201,268813410, quot The time to buy is when there 39 s blood in the streets quot ZM PLTR SPCE AAPL TSLA,2020-12-31,20:50:55Z,"['AAPL', 'TSLA', 'PLTR', 'ZM', 'SPCE']",Bullish,"['quot', 'the', 'time', 'buy', '39', 'blood', 'street', 'quot', 'zm', 'pltr', 'spce', 'aapl', 'tsla']"
202,268813382, AAPL wow saw that jump Just getting started for a new year rally,2020-12-31,20:50:51Z,['AAPL'],Bullish,"['aapl', 'wow', 'saw', 'jump', 'just', 'getting', 'started', 'new', 'year', 'rally']"
203,268813311, AAPL wowwww,2020-12-31,20:50:43Z,['AAPL'],Bullish,"['aapl', 'wowwww']"
204,268813297, AAPL this is so pathetic multiple red days For what ,2020-12-31,20:50:41Z,['AAPL'],,"['aapl', 'pathetic', 'multiple', 'red', 'day', 'for']"
205,268813288, AAPL 143 by Jan 11 Screen shot this SPY,2020-12-31,20:50:41Z,"['AAPL', 'SPY']",,"['aapl', '143', 'jan', '11', 'screen', 'shot', 'spy']"
206,268812464, theservantofdarkness EmergeAndSee only 30 out of the money with almost 9 months to go Lets just hope AAPL continues this run into 2021 Its been a while since they revolutionized the world though Theyre sitting on soo much cash but all they 39 re doing is milking the shit out of their product line Im betting on Apple pulling out a wild card in the 1st half of this year,2020-12-31,20:48:45Z,['AAPL'],Bullish,"['theservantofdarkness', 'emergeandsee', '30', 'money', 'almost', '9', 'month', 'go', 'let', 'hope', 'aapl', 'continues', 'run', '2021', 'it', 'since', 'revolutionized', 'world', 'though', 'theyre', 'sitting', 'soo', 'much', 'cash', '39', 'milking', 'shit', 'product', 'line', 'im', 'betting', 'apple', 'pulling', 'wild', 'card', '1st', 'half', 'year']"
207,268812291, AMZN Republicans lose senate and AMZN GOOG FB MSFT AAPL are fucked Not passing the 2k stimulus has already damaged the tech market Praying for a red seat,2020-12-31,20:48:24Z,"['AAPL', 'AMZN', 'GOOG', 'MSFT', 'FB']",Bullish,"['amzn', 'republican', 'lose', 'senate', 'amzn', 'goog', 'fb', 'msft', 'aapl', 'fucked', 'not', 'passing', '2k', 'stimulus', 'already', 'damaged', 'tech', 'market', 'praying', 'red', 'seat']"
208,268811378, AAPL perfect fit to get into health field with VXL V VXLLF VAXIL BIO has developed a Covid Vaccine Oral Pill They have 3 successful passing on their injections This is must buy before market closes today All big Pharma s looking to make a deal https ca finance yahoo com news vaxil provides usamriid oral experiments 211000779 html,2020-12-31,20:46:17Z,['AAPL'],Bullish,"['aapl', 'perfect', 'fit', 'get', 'health', 'field', 'vxl', 'v', 'vxllf', 'vaxil', 'bio', 'developed', 'covid', 'vaccine', 'oral', 'pill', 'they', '3', 'successful', 'passing', 'injection', 'this', 'must', 'buy', 'market', 'close', 'today', 'all', 'big', 'pharma', 'looking', 'make', 'deal', 'http', 'ca', 'finance', 'yahoo', 'com', 'news', 'vaxil', 'provides', 'usamriid', 'oral', 'experiment', '211000779', 'html']"
209,268811230, AMD INTC AAPL Like trynna win back your Ex quot 1B Intel investor says chipmaker must try to win back Apple 39 s business quot https 9to5mac com 2020 12 31 1b intel investor says chipmaker must try to win back apples business ,2020-12-31,20:46:00Z,"['AAPL', 'INTC', 'AMD']",,"['amd', 'intc', 'aapl', 'like', 'trynna', 'win', 'back', 'ex', 'quot', '1b', 'intel', 'investor', 'say', 'chipmaker', 'must', 'try', 'win', 'back', 'apple', '39', 'business', 'quot', 'http', '9to5mac', 'com', '2020', '12', '31', '1b', 'intel', 'investor', 'say', 'chipmaker', 'must', 'try', 'win', 'back', 'apple', 'business']"
210,268811026, AAPL no recovery as nasdaq surges,2020-12-31,20:45:35Z,['AAPL'],Bearish,"['aapl', 'recovery', 'nasdaq', 'surge']"
211,268810834, AAPL upwards to 140 in the new Year All selling pressure drying up,2020-12-31,20:45:11Z,['AAPL'],Bullish,"['aapl', 'upwards', '140', 'new', 'year', 'all', 'selling', 'pressure', 'drying']"
212,268810577, AAPL prediction for Monday ,2020-12-31,20:44:33Z,['AAPL'],Bullish,"['aapl', 'prediction', 'monday']"
213,268809958, AAPL Thanks for paying my whole monthly margin interest payment in just two hours New Years Eve after hours ,2020-12-31,20:43:10Z,['AAPL'],Bullish,"['aapl', 'thanks', 'paying', 'whole', 'monthly', 'margin', 'interest', 'payment', 'two', 'hour', 'new', 'year', 'eve', 'hour']"
214,268809867, SPY TSLA AAPL ZM AMZN Keep in mind that the market will be closed Friday January 1st tomorrow Congress counts the Electoral votes next Wednesday January 6th which could affect the market Happy New Year s Everyone Stay safe Don t drink and drive ,2020-12-31,20:43:00Z,"['AAPL', 'AMZN', 'SPY', 'TSLA', 'ZM']",,"['spy', 'tsla', 'aapl', 'zm', 'amzn', 'keep', 'mind', 'market', 'closed', 'friday', 'january', '1st', 'tomorrow', 'congress', 'count', 'electoral', 'vote', 'next', 'wednesday', 'january', '6th', 'could', 'affect', 'market', 'happy', 'new', 'year', 'everyone', 'stay', 'safe', 'don', 'drink', 'drive']"
215,268809866,The industry average Profit Margin is 2 56 AAPL outperforms 91 of its industry peers https www chartmill com stock quote AAPL fundamental analysis key bb853040 a4ac 41c6 b549 d218d2f21b32 amp utm_source stocktwits amp utm_medium FA amp utm_content AAPL amp utm_campaign social_tracking,2020-12-31,20:43:00Z,['AAPL'],,"['the', 'industry', 'average', 'profit', 'margin', '2', '56', 'aapl', 'outperforms', '91', 'industry', 'peer', 'http', 'www', 'chartmill', 'com', 'stock', 'quote', 'aapl', 'fundamental', 'analysis', 'key', 'bb853040', 'a4ac', '41c6', 'b549', 'd218d2f21b32', 'amp', 'utm_source', 'stocktwits', 'amp', 'utm_medium', 'fa', 'amp', 'utm_content', 'aapl', 'amp', 'utm_campaign', 'social_tracking']"
216,268809741, NIO The company is on track to reach in January a monthly production of 7 500 vehicles Gu added They have stepped up output by 50 damn deliveries should be awesome JMIA TSLA AAPL with nio day should see a retest of all time highs,2020-12-31,20:42:41Z,"['AAPL', 'NIO', 'TSLA', 'JMIA']",Bullish,"['nio', 'the', 'company', 'track', 'reach', 'january', 'monthly', 'production', '7', '500', 'vehicle', 'gu', 'added', 'they', 'stepped', 'output', '50', 'damn', 'delivery', 'awesome', 'jmia', 'tsla', 'aapl', 'nio', 'day', 'see', 'retest', 'time', 'high']"
217,268809102,Dynasty Prediction Alert Buy AAPL at 132 74 TP1 134 26 SL 128 24 Join our subscriber group for more in depth AI machine learning predictions with wonderful accuracy at dynastypredictions com,2020-12-31,20:41:12Z,['AAPL'],Bullish,"['dynasty', 'prediction', 'alert', 'buy', 'aapl', '132', '74', 'tp1', '134', '26', 'sl', '128', '24', 'join', 'subscriber', 'group', 'depth', 'ai', 'machine', 'learning', 'prediction', 'wonderful', 'accuracy', 'dynastypredictions', 'com']"
218,268809039, AAPL Such a beautiful curl today looks fantastic for next week ,2020-12-31,20:41:03Z,['AAPL'],Bullish,"['aapl', 'such', 'beautiful', 'curl', 'today', 'look', 'fantastic', 'next', 'week']"
219,268808583, TSLA 29 2 85 on 700p for the squad Great last trade of the year NIO AAPL SPY,2020-12-31,20:40:01Z,"['AAPL', 'NIO', 'SPY', 'TSLA']",,"['tsla', '29', '2', '85', '700p', 'squad', 'great', 'last', 'trade', 'year', 'nio', 'aapl', 'spy']"
220,268808537,WISH life time opportunity AAPL SPY FB MSFT,2020-12-31,20:39:54Z,"['AAPL', 'MSFT', 'SPY', 'FB']",Bullish,"['wish', 'life', 'time', 'opportunity', 'aapl', 'spy', 'fb', 'msft']"
221,268808344, AAPL what s a bad price range to buy this at ,2020-12-31,20:39:28Z,['AAPL'],,"['aapl', 'bad', 'price', 'range', 'buy']"
222,268808331, AAPL Buffett vaccinated yet Why he s chicken and selling on top ,2020-12-31,20:39:26Z,['AAPL'],,"['aapl', 'buffett', 'vaccinated', 'yet', 'why', 'chicken', 'selling', 'top']"
223,268807668, AAPL I bought weeklies at the all time high the other day Gonna need life alert or something,2020-12-31,20:37:51Z,['AAPL'],,"['aapl', 'i', 'bought', 'weekly', 'time', 'high', 'day', 'gon', 'na', 'need', 'life', 'alert', 'something']"
224,268807593, AAPL AMZN FB Dafuq is going on here How is the lame ass Dow soaring and S amp P rising while these three are lagging ,2020-12-31,20:37:39Z,"['AAPL', 'AMZN', 'FB']",,"['aapl', 'amzn', 'fb', 'dafuq', 'going', 'how', 'lame', 'as', 'dow', 'soaring', 's', 'amp', 'p', 'rising', 'three', 'lagging']"
225,268807132, AAPL finishing in green out of the question now at least settle over 133 ,2020-12-31,20:36:35Z,['AAPL'],,"['aapl', 'finishing', 'green', 'question', 'least', 'settle', '133']"
226,268806619, AAPL fckin 20 more mins it will close at what 130,2020-12-31,20:35:18Z,['AAPL'],,"['aapl', 'fckin', '20', 'min', 'close', '130']"
227,268805982, AAPL what s gonna happen here ,2020-12-31,20:33:44Z,['AAPL'],Bullish,"['aapl', 'gon', 'na', 'happen']"
228,268805714, AAPL NEW ARTICLE Warren Buffett 39 s Top 5 Holdings Post Mixed Performances in 2020 https www stck pro news AAPL 10016814,2020-12-31,20:33:06Z,['AAPL'],,"['aapl', 'new', 'article', 'warren', 'buffett', '39', 'top', '5', 'holding', 'post', 'mixed', 'performance', '2020', 'http', 'www', 'stck', 'pro', 'news', 'aapl', '10016814']"
229,268805678, AAPL tsla spy LIT ,2020-12-31,20:33:01Z,"['AAPL', 'SPY', 'TSLA', 'LIT']",Bullish,"['aapl', 'tesla', 'spy', 'lit']"
230,268805487, AAPL falling fast now,2020-12-31,20:32:32Z,['AAPL'],Bearish,"['aapl', 'falling', 'fast']"
231,268805475, AAPL chart says it all cup and handle formation on the daily in progress ,2020-12-31,20:32:30Z,['AAPL'],Bullish,"['aapl', 'chart', 'say', 'cup', 'handle', 'formation', 'daily', 'progress']"
232,268805251, AAPL challenging new high Using chart program Pro https tinyurl com y32cywz4 ,2020-12-31,20:31:54Z,['AAPL'],,"['aapl', 'challenging', 'new', 'high', 'using', 'chart', 'program', 'pro', 'http', 'tinyurl', 'com', 'y32cywz4']"
233,268805249, QQQ NVDA AMD AAPL what a shitty day At least no more useless holidays for a while now,2020-12-31,20:31:54Z,"['AAPL', 'NVDA', 'AMD', 'QQQ']",,"['qqq', 'nvda', 'amd', 'aapl', 'shitty', 'day', 'at', 'least', 'useless', 'holiday']"
234,268805142, SPY to the bears Think of all the thousands of dollars you spent on worthless puts trying to time the markets and call the top Now think of how many shares of AAPL or any other blue chip you could own Building equity always beats gambling ,2020-12-31,20:31:38Z,"['AAPL', 'SPY']",Bullish,"['spy', 'bear', 'think', 'thousand', 'dollar', 'spent', 'worthless', 'put', 'trying', 'time', 'market', 'call', 'top', 'now', 'think', 'many', 'share', 'aapl', 'blue', 'chip', 'could', 'building', 'equity', 'always', 'beat', 'gambling']"
235,268804188, AAPL That was a pretty weak DTL tap for 30 minutes to the end of an amazing year ,2020-12-31,20:29:29Z,['AAPL'],,"['aapl', 'that', 'pretty', 'weak', 'dtl', 'tap', '30', 'minute', 'end', 'amazing', 'year']"
236,268803886,SmartOptions Unusual Activity Alert Delayed AAPL 130 Calls 01 08 2021 Exp Trade Volume 2 227 Contracts 1 175 856 was traded now Current Stock Price 133 96 Trade Type Sweep Follow the Money amp Trade Options with Our SmartOptions Artificial Intelligence https www smartoptions ai,2020-12-31,20:28:46Z,['AAPL'],Bullish,"['smartoptions', 'unusual', 'activity', 'alert', 'delayed', 'aapl', '130', 'call', '01', '08', '2021', 'exp', 'trade', 'volume', '2', '227', 'contract', '1', '175', '856', 'traded', 'current', 'stock', 'price', '133', '96', 'trade', 'type', 'sweep', 'follow', 'money', 'amp', 'trade', 'option', 'our', 'smartoptions', 'artificial', 'intelligence', 'http', 'www', 'smartoptions', 'ai']"
237,268803827, AAPL welcome to the doldrums,2020-12-31,20:28:37Z,['AAPL'],Bearish,"['aapl', 'welcome', 'doldrums']"
238,268803683, AAPL this needs to end above 133 to break this downward trend,2020-12-31,20:28:18Z,['AAPL'],Bullish,"['aapl', 'need', 'end', '133', 'break', 'downward', 'trend']"
239,268803663, AAPL Market is surging and this is down a LOT,2020-12-31,20:28:14Z,['AAPL'],Bearish,"['aapl', 'market', 'surging', 'lot']"
240,268803310, AAPL 3rd biggest loser on the Dow on an up day for all indices here is my shockedface,2020-12-31,20:27:23Z,['AAPL'],,"['aapl', '3rd', 'biggest', 'loser', 'dow', 'day', 'index', 'shockedface']"
241,268803182,Dow Jones Gains As Schumer Offers McConnell Stimulus Bargain Tesla Surges Apple Falls Again https faws com news 27653933 AAPL TSLA,2020-12-31,20:27:06Z,"['AAPL', 'TSLA']",,"['dow', 'jones', 'gain', 'a', 'schumer', 'offer', 'mcconnell', 'stimulus', 'bargain', 'tesla', 'surge', 'apple', 'fall', 'again', 'http', 'faws', 'com', 'news', '27653933', 'aapl', 'tsla']"
242,268802962, AAPL wtf are you even doing right now,2020-12-31,20:26:38Z,['AAPL'],,"['aapl', 'wtf', 'even', 'right']"
243,268802950, AAPL tanking,2020-12-31,20:26:36Z,['AAPL'],,"['aapl', 'tanking']"
244,268802644,Only another black swan can stop this market from a huge rally in January That too will be temporary Maybe 3 4 weeks if we get a major black swan event The nature of a black swan event is we don 39 t know anything about it currently Nasdaq 20 000 EOY 2021 MSFT AAPL ROKU TWTR,2020-12-31,20:25:55Z,"['AAPL', 'MSFT', 'TWTR', 'ROKU']",Bullish,"['only', 'another', 'black', 'swan', 'stop', 'market', 'huge', 'rally', 'january', 'that', 'temporary', 'maybe', '3', '4', 'week', 'get', 'major', 'black', 'swan', 'event', 'the', 'nature', 'black', 'swan', 'event', '39', 'know', 'anything', 'currently', 'nasdaq', '20', '000', 'eoy', '2021', 'msft', 'aapl', 'roku', 'twtr']"
245,268802328, AAPL fckin pos,2020-12-31,20:25:11Z,['AAPL'],Bullish,"['aapl', 'fckin', 'po']"
246,268802187, TSLA AAPL FANG BABA just a tip if want in DRAFTKINGS very low After New Years major boom with Super Bowl coming ,2020-12-31,20:24:49Z,"['AAPL', 'TSLA', 'FANG', 'BABA']",Bullish,"['tsla', 'aapl', 'fang', 'baba', 'tip', 'want', 'draftkings', 'low', 'after', 'new', 'year', 'major', 'boom', 'super', 'bowl', 'coming']"
247,268801845, AAPL this really is getting hit gross and expensive ,2020-12-31,20:24:02Z,['AAPL'],,"['aapl', 'really', 'getting', 'hit', 'gross', 'expensive']"
248,268800961, TSLA AAPL spy lit,2020-12-31,20:21:56Z,"['AAPL', 'SPY', 'TSLA', 'LIT']",,"['tsla', 'aapl', 'spy', 'lit']"
249,268800690, AAPL go up thanks,2020-12-31,20:21:21Z,['AAPL'],,"['aapl', 'go', 'thanks']"
250,268800433, AAPL BABA XPEV FUBO WISH new year new beginning Let s go Monday might be super green Tax savings period is over ,2020-12-31,20:20:48Z,"['AAPL', 'BABA', 'XPEV', 'FUBO', 'WISH']",,"['aapl', 'baba', 'xpev', 'fubo', 'wish', 'new', 'year', 'new', 'beginning', 'let', 'go', 'monday', 'might', 'super', 'green', 'tax', 'saving', 'period']"
251,268800357, AAPL maybe they can quot leak quot another rumor about EVs to get another pump,2020-12-31,20:20:37Z,['AAPL'],Bearish,"['aapl', 'maybe', 'quot', 'leak', 'quot', 'another', 'rumor', 'ev', 'get', 'another', 'pump']"
252,268799712,These 7 Value Stocks Deserve a Fresh Look in 2021 AAPL AMZN NFLX BAC KO https newsfilter io a 680bd61b52dd0cf13a0e3b102483150c,2020-12-31,20:19:08Z,"['AAPL', 'AMZN', 'NFLX', 'BAC', 'KO']",,"['these', '7', 'value', 'stock', 'deserve', 'fresh', 'look', '2021', 'aapl', 'amzn', 'nflx', 'bac', 'ko', 'http', 'newsfilter', 'io', '680bd61b52dd0cf13a0e3b102483150c']"
253,268799628, AAPL lets see AAPL close at 134,2020-12-31,20:18:56Z,['AAPL'],,"['aapl', 'let', 'see', 'aapl', 'close', '134']"
254,268799339, AAPL MM 39 s have too much power to sell NAKED stock Until the SEC gets involved its Christmas every Fri for them The open interest is huge in the 33 and 34 calls they will make them worthless Sold mine broke even ,2020-12-31,20:18:14Z,['AAPL'],,"['aapl', 'mm', '39', 'much', 'power', 'sell', 'naked', 'stock', 'until', 'sec', 'get', 'involved', 'christmas', 'every', 'fri', 'the', 'open', 'interest', 'huge', '33', '34', 'call', 'make', 'worthless', 'sold', 'mine', 'broke', 'even']"
255,268799251, LordFawkwad higher than AAPL s average daily volume,2020-12-31,20:18:02Z,['AAPL'],Bullish,"['lordfawkwad', 'higher', 'aapl', 'average', 'daily', 'volume']"
256,268799094, AAPL gunna stay red Oh well ,2020-12-31,20:17:39Z,['AAPL'],,"['aapl', 'gunna', 'stay', 'red', 'oh', 'well']"
257,268798736, AAPL Just continuing loading up Got the powder ,2020-12-31,20:16:44Z,['AAPL'],Bullish,"['aapl', 'just', 'continuing', 'loading', 'got', 'powder']"
258,268798712, AAPL everything green but this pos,2020-12-31,20:16:40Z,['AAPL'],,"['aapl', 'everything', 'green', 'po']"
259,268798663, AAPL I love how people are pissed at this stock for dropping past couple of days even though it ran 20 in like 2 weeks ,2020-12-31,20:16:33Z,['AAPL'],Bullish,"['aapl', 'i', 'love', 'people', 'pissed', 'stock', 'dropping', 'past', 'couple', 'day', 'even', 'though', 'ran', '20', 'like', '2', 'week']"
260,268798471,5 Secrets From a Millionaire Options Trader https www smartoptions ai post secretsfromamillionaire SPY AAPL TSLA,2020-12-31,20:16:02Z,"['AAPL', 'SPY', 'TSLA']",,"['5', 'secret', 'from', 'millionaire', 'option', 'trader', 'http', 'www', 'smartoptions', 'ai', 'post', 'secretsfromamillionaire', 'spy', 'aapl', 'tsla']"
261,268798404, AAPL ابل نموذج هرمونيك,2020-12-31,20:15:52Z,['AAPL'],,"['aapl', 'ابل', 'نموذج', 'هرمونيك']"
262,268798270, AAPL Those 140 Call bag holders WOW ,2020-12-31,20:15:29Z,['AAPL'],,"['aapl', 'those', '140', 'call', 'bag', 'holder', 'wow']"
263,268797166, AAPL the biggest drag on my portfolio cant even close out on a high not fuck you apple ,2020-12-31,20:12:38Z,['AAPL'],,"['aapl', 'biggest', 'drag', 'portfolio', 'cant', 'even', 'close', 'high', 'fuck', 'apple']"
264,268796810, AAPL cmon jump bitch 134,2020-12-31,20:11:43Z,['AAPL'],,"['aapl', 'cmon', 'jump', 'bitch', '134']"
265,268796655, AAPL MACD cross over on 30 minutes chart interesting power hour,2020-12-31,20:11:16Z,['AAPL'],Bullish,"['aapl', 'macd', 'cross', '30', 'minute', 'chart', 'interesting', 'power', 'hour']"
266,268796319,Nasdaq could rally a 100pt into the close 2021 is going to start with a 10 15 rally in January You think valuations are high now Just wait 4 weeks MSFT 280 AAPL 200 TWTR 78 SQ 300 These are end of January targets ,2020-12-31,20:10:26Z,"['AAPL', 'MSFT', 'TWTR', 'SQ']",,"['nasdaq', 'could', 'rally', '100pt', 'close', '2021', 'going', 'start', '10', '15', 'rally', 'january', 'you', 'think', 'valuation', 'high', 'just', 'wait', '4', 'week', 'msft', '280', 'aapl', '200', 'twtr', '78', 'sq', '300', 'these', 'end', 'january', 'target']"
267,268796263,Thu Dec 31 Most active stocks this afternoon BNGO 45 7 AAPL 0 4 BTBT 42 8 FUBO 14 4 AAL 1 7 TSLA 1 2 EBON 24 0 GEVO 5 9 RIOT 1 1 MARA 2 8 click here for a visual version https thebubbleboard com tickers BNGO AAPL BTBT FUBO AAL TSLA EBON GEVO RIOT MARA amp name Dec 2031 20most 20active amp utm_medium bot post,2020-12-31,20:10:16Z,"['AAPL', 'AAL', 'BNGO', 'BTBT', 'FUBO']",,"['thu', 'dec', '31', 'most', 'active', 'stock', 'afternoon', 'bngo', '45', '7', 'aapl', '0', '4', 'btbt', '42', '8', 'fubo', '14', '4', 'aal', '1', '7', 'tsla', '1', '2', 'ebon', '24', '0', 'gevo', '5', '9', 'riot', '1', '1', 'mara', '2', '8', 'click', 'visual', 'version', 'http', 'thebubbleboard', 'com', 'ticker', 'bngo', 'aapl', 'btbt', 'fubo', 'aal', 'tsla', 'ebon', 'gevo', 'riot', 'mara', 'amp', 'name', 'dec', '2031', '20most', '20active', 'amp', 'utm_medium', 'bot', 'post']"
268,268796256, AAPL heard she making a last min move ,2020-12-31,20:10:16Z,['AAPL'],Bullish,"['aapl', 'heard', 'making', 'last', 'min', 'move']"
269,268796064, AAPL buy TSPG you ll thank me later,2020-12-31,20:09:48Z,['AAPL'],,"['aapl', 'buy', 'tspg', 'thank', 'later']"
270,268795748, AAPL ok I m tired of buying more Let s make these purchases worthwhile,2020-12-31,20:08:58Z,['AAPL'],,"['aapl', 'ok', 'i', 'tired', 'buying', 'let', 'make', 'purchase', 'worthwhile']"
271,268795649, AAPL someone really wants a 133 close ,2020-12-31,20:08:43Z,['AAPL'],,"['aapl', 'someone', 'really', 'want', '133', 'close']"
272,268795454, CREE is in an uptrend channel which is good if it bounces off of this level it has a chance to go to 112 which would be a second target with that said if it drops below the 105 level it has a chance to drop down to 100 before it bounces up AAPL TSLA NIO AMZN,2020-12-31,20:08:10Z,"['AAPL', 'AMZN', 'CREE', 'NIO', 'TSLA']",Bullish,"['cree', 'uptrend', 'channel', 'good', 'bounce', 'level', 'chance', 'go', '112', 'would', 'second', 'target', 'said', 'drop', '105', 'level', 'chance', 'drop', '100', 'bounce', 'aapl', 'tsla', 'nio', 'amzn']"
273,268795255, aapl Socialists have been mitch slapped back to reality ,2020-12-31,20:07:35Z,['AAPL'],Bullish,"['apple', 'socialist', 'mitch', 'slapped', 'back', 'reality']"
274,268795168, AAPL you might wanna look up the steel industry 2021 play good luck look at the 2016 bottom and chart correlation happy new year,2020-12-31,20:07:22Z,['AAPL'],,"['aapl', 'might', 'wan', 'na', 'look', 'steel', 'industry', '2021', 'play', 'good', 'luck', 'look', '2016', 'bottom', 'chart', 'correlation', 'happy', 'new', 'year']"
275,268794901, jkhan2021 down with ittt would totally make sense for AAPL TSLA amp ironically NFLX to close with some positive momentum for next week,2020-12-31,20:06:42Z,"['AAPL', 'NFLX']",Bullish,"['jkhan2021', 'ittt', 'would', 'totally', 'make', 'sense', 'aapl', 'tsla', 'amp', 'ironically', 'nflx', 'close', 'positive', 'momentum', 'next', 'week']"
276,268794683,New option traders headed into 2021 These stocks don t love you get your money and move on AAPL MSFT TSLA ZM Happy New Year,2020-12-31,20:06:12Z,"['AAPL', 'MSFT', 'TSLA', 'ZM']",,"['new', 'option', 'trader', 'headed', '2021', 'these', 'stock', 'love', 'get', 'money', 'move', 'aapl', 'msft', 'tsla', 'zm', 'happy', 'new', 'year']"
277,268794635, AAPL can not hold 133 this is stupid,2020-12-31,20:06:06Z,['AAPL'],,"['aapl', 'hold', '133', 'stupid']"
278,268794614, AAPL I just think from here on it 39 s going up ,2020-12-31,20:06:03Z,['AAPL'],,"['aapl', 'i', 'think', '39', 'going']"
279,268794074, MSFT spx DJIA AAPL told u,2020-12-31,20:04:42Z,"['DJIA', 'SPX', 'AAPL', 'MSFT']",,"['msft', 'spx', 'djia', 'aapl', 'told', 'u']"
280,268794029, SPY AI is in huge discounts don t miss the train AAPL TSLA BABA,2020-12-31,20:04:34Z,"['AAPL', 'SPY', 'AI', 'TSLA', 'BABA']",Bullish,"['spy', 'ai', 'huge', 'discount', 'miss', 'train', 'aapl', 'tsla', 'baba']"
281,268793951, DJIA MSFT SPY AAPL,2020-12-31,20:04:20Z,"['DJIA', 'AAPL', 'MSFT', 'SPY']",,"['djia', 'msft', 'spy', 'aapl']"
282,268793479, AAPL can we actually see this finish in green today just a thought ,2020-12-31,20:03:09Z,['AAPL'],,"['aapl', 'actually', 'see', 'finish', 'green', 'today', 'thought']"
283,268793360, AAPL key point right here,2020-12-31,20:02:54Z,['AAPL'],,"['aapl', 'key', 'point', 'right']"
284,268793140, AAPL Heavy flow,2020-12-31,20:02:23Z,['AAPL'],Bullish,"['aapl', 'heavy', 'flow']"
285,268792846, AAPL ,2020-12-31,20:01:36Z,['AAPL'],,['aapl']
286,268792766, AAPL retarded,2020-12-31,20:01:25Z,['AAPL'],,"['aapl', 'retarded']"
287,268792576, AAPL analysts don 39 t believe in this but they 39 ll hype tesla all day long,2020-12-31,20:00:56Z,['AAPL'],,"['aapl', 'analyst', '39', 'believe', '39', 'hype', 'tesla', 'day', 'long']"
